source_file,block_index,block_start_line,token_index,candidate_class,visibility_policy,safe_to_hide,risk_note,reason,rule_code,unique_tokens,reading_distribution,suspect_witness_only,unique_count,max_levenshtein_distance,min_levenshtein_similarity,max_damerau_distance,min_damerau_similarity,max_graphic_levenshtein_distance,max_graphic_damerau_distance,min_graphic_similarity,graphic_keys,witness_1_1,witness_2_2,witness_3_3,witness_4_4,witness_5_5
scene1.txt,107,638,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,cet | cét,"cet=[2,3,4] | cét=[1,5]",,2,1,0.667,1,0.667,0,0,1.000,cet,cét,cet,cet,cet,cét
scene1.txt,109,650,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,accent+u_v,éuiter | éviter,"éuiter=[1] | éviter=[2,3,4,5]",,2,1,0.833,1,0.833,0,0,1.000,euiter,éuiter,éviter,éviter,éviter,éviter
scene1.txt,109,650,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,low_similarity_or_real_rewriting;punctuation_only,punctuation_only+substantive_default,"chaisnes, | chaisnes. | chaisnes~; | chaînes,","chaisnes,=[3] | chaisnes.=[2] | chaisnes~;=[1,5] | chaînes,=[4]",,4,4,0.600,4,0.600,1,1,0.875,chaines | chaisnes,chaisnes~;,chaisnes.,"chaisnes,","chaînes,",chaisnes~;
scene1.txt,111,662,9,minor_case,hide_safe,yes,masquable:rule_based,case_only,case_only,"Foy, | foy,","Foy,=[1,2,5] | foy,=[3,4]",,2,1,0.750,1,0.750,0,0,1.000,foi,"Foy,","Foy,","foy,","foy,","Foy,"
scene1.txt,112,668,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1] | je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,je
scene1.txt,112,668,11,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,punctuation_removed_for_graphic_key+y_i,Roi. | Roy.,"Roi.=[3] | Roy.=[1,2,4,5]",,2,1,0.750,1,0.750,0,0,1.000,roi,Roy.,Roy.,Roi.,Roy.,Roy.
scene1.txt,114,681,3,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,"plutost, | plûtost,","plutost,=[1,5] | plûtost,=[2,3,4]",,2,1,0.875,1,0.875,0,0,1.000,plutost,"plutost,","plûtost,","plûtost,","plûtost,","plutost,"
scene1.txt,115,687,3,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,Diadéme | Diadême,"Diadéme=[2,3] | Diadême=[1,4,5]",,2,1,0.857,1,0.857,0,0,1.000,diademe,Diadême,Diadéme,Diadéme,Diadême,Diadême
scene1.txt,115,687,9,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,touche. | touche~;,"touche.=[2,3,4] | touche~;=[1,5]",,2,2,0.750,2,0.750,0,0,1.000,touche,touche~;,touche.,touche.,touche.,touche~;
scene1.txt,116,693,2,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1] | je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,je
scene1.txt,116,693,5,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"encor | encor,","encor=[1,2,3,5] | encor,=[4]",,2,1,0.833,1,0.833,0,0,1.000,encor,encor,encor,encor,"encor,",encor
scene1.txt,118,705,1,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,"He~bien~! | Hé~!~bien,","He~bien~!=[2,3,4] | Hé~!~bien,=[1,5]",,2,5,0.500,5,0.500,0,0,1.000,hebien,"Hé~!~bien,",He~bien~!,He~bien~!,He~bien~!,"Hé~!~bien,"
scene1.txt,118,705,8,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,punctuation_removed_for_graphic_key+u_v,"auide, | avide,","auide,=[1] | avide,=[2,3,4,5]",,2,1,0.833,1,0.833,0,0,1.000,auide,"auide,","avide,","avide,","avide,","avide,"
scene1.txt,119,711,1,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,Ie | Je,"Ie=[1] | Je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,Ie,Je,Je,Je,Je
scene1.txt,119,711,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,un | vn,"un=[2,3,4,5] | vn=[1]",,2,1,0.500,1,0.500,0,0,1.000,un,vn,un,un,un,un
scene1.txt,120,717,4,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,apostrophe+u_v,d’un | d’vn,"d’un=[2,3,4,5] | d’vn=[1]",,2,1,0.750,1,0.750,0,0,1.000,dun,d’vn,d’un,d’un,d’un,d’un
scene1.txt,121,723,1,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,Ie | Je,"Ie=[1] | Je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,Ie,Je,Je,Je,Je
scene1.txt,121,723,3,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,inuite | invite,"inuite=[1] | invite=[2,3,4,5]",,2,1,0.833,1,0.833,0,0,1.000,inuite,inuite,invite,invite,invite,invite
scene1.txt,121,723,6,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,respandre | répandre,"respandre=[1,5] | répandre=[2,3,4]",,2,2,0.778,2,0.778,1,1,0.889,repandre | respandre,respandre,répandre,répandre,répandre,respandre
scene1.txt,122,729,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;low_similarity_or_real_rewriting,accent+substantive_default,"soumettre, | sousmettre, | soûmettre,","soumettre,=[4] | sousmettre,=[1,5] | soûmettre,=[2,3]",,3,2,0.818,2,0.818,1,1,0.889,soumetre | sousmetre,"sousmettre,","soûmettre,","soûmettre,","soumettre,","sousmettre,"
scene1.txt,123,735,4,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,y_i,ni | ny,"ni=[2,3,4] | ny=[1,5]",,2,1,0.500,1,0.500,0,0,1.000,ni,ny,ni,ni,ni,ny
scene1.txt,124,741,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,un | vn,"un=[2,3,4,5] | vn=[1]",,2,1,0.500,1,0.500,0,0,1.000,un,vn,un,un,un,un
scene1.txt,124,741,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,fascheux | fâcheux,"fascheux=[1,5] | fâcheux=[2,3,4]",,2,2,0.750,2,0.750,1,1,0.875,facheus | fascheus,fascheux,fâcheux,fâcheux,fâcheux,fascheux
scene1.txt,124,741,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"concurrant, | concurrent,","concurrant,=[2,3] | concurrent,=[1,4,5]",,2,1,0.909,1,0.909,1,1,0.889,concurant | concurent,"concurrent,","concurrant,","concurrant,","concurrent,","concurrent,"
scene1.txt,125,747,9,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"grand, | grand.","grand,=[1,5] | grand.=[2,3,4]",,2,1,0.833,1,0.833,0,0,1.000,grand,"grand,",grand.,grand.,grand.,"grand,"
scene1.txt,128,765,9,minor_mixed,hide_safe,yes,masquable:rule_based,case_only;punctuation_only,case_only+punctuation_only,"Frere, | Frere~: | frere,","Frere,=[3] | Frere~:=[4] | frere,=[1,2,5]",,3,3,0.571,3,0.571,0,0,1.000,frere,"frere,","frere,","Frere,",Frere~:,"frere,"
scene1.txt,130,777,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,deuenir | devenir,"deuenir=[1] | devenir=[2,3,4,5]",,2,1,0.857,1,0.857,0,0,1.000,deuenir,deuenir,devenir,devenir,devenir,devenir
scene1.txt,130,777,8,minor_mixed,hide_safe,yes,masquable:rule_based,case_only;punctuation_only,case_only+punctuation_only,Sujet. | Sujet~; | sujet.,"Sujet.=[2,3] | Sujet~;=[4] | sujet.=[1,5]",,3,3,0.571,3,0.571,0,0,1.000,suiet,sujet.,Sujet.,Sujet.,Sujet~;,sujet.
scene1.txt,131,783,4,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,accent+u_v,éleuer | élever,"éleuer=[1] | élever=[2,3,4,5]",,2,1,0.833,1,0.833,0,0,1.000,eleuer,éleuer,élever,élever,élever,élever
scene1.txt,131,783,9,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"joye, | joye~;","joye,=[1,4,5] | joye~;=[2,3]",,2,2,0.667,2,0.667,0,0,1.000,ioie,"joye,",joye~;,joye~;,"joye,","joye,"
scene1.txt,132,789,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1] | je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,je
scene1.txt,132,789,9,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,liure | livre,"liure=[1] | livre=[2,3,4,5]",,2,1,0.800,1,0.800,0,0,1.000,liure,liure,livre,livre,livre,livre
scene1.txt,133,795,5,minor_punctuation,hide_safe,yes,masquable:rule_based,literal_identity;punctuation_only,punctuation_only,trépas.… | trépas… | trépas….,"trépas.…=[4] | trépas…=[3] | trépas….=[1,2,5]",,3,1,0.900,1,0.900,0,0,1.000,trepas,trépas….,trépas….,trépas…,trépas.…,trépas….
scene1.txt,135,808,4,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"rigueur, | rigueur~!","rigueur,=[1,5] | rigueur~!=[2,3,4]",,2,2,0.778,2,0.778,0,0,1.000,rigueur,"rigueur,",rigueur~!,rigueur~!,rigueur~!,"rigueur,"
scene1.txt,136,814,7,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,fond | fonds,"fond=[4] | fonds=[1,2,3,5]",,2,1,0.800,1,0.800,1,1,0.800,fond | fonds,fonds,fonds,fonds,fond,fonds
scene1.txt,137,820,1,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,Ie | Je,"Ie=[1] | Je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,Ie,Je,Je,Je,Je
scene1.txt,137,820,8,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"l’Empire, | l’Empire.","l’Empire,=[1,5] | l’Empire.=[2,3,4]",,2,1,0.889,1,0.889,0,0,1.000,lempire,"l’Empire,",l’Empire.,l’Empire.,l’Empire.,"l’Empire,"
scene1.txt,138,826,2,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,accent+i_j+narrow_historic_lexical+punctuation_removed_for_graphic_key+i_j+narrow_historic_lexical+punctuation_removed_for_graphic_key,"tousiours, | tousjours, | toûjours,","tousiours,=[1] | tousjours,=[5] | toûjours,=[2,3,4]",,3,3,0.700,3,0.700,0,0,1.000,touiours,"tousiours,","toûjours,","toûjours,","toûjours,","tousjours,"
scene1.txt,138,826,8,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1,5] | je=[2,3,4]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,ie
scene1.txt,139,832,5,minor_spacing,hide_safe,yes,masquable:rule_based,spacing_or_hyphen_only,spacing_or_hyphen_only,mal-heurs | malheurs,"mal-heurs=[2,3] | malheurs=[1,4,5]",,2,1,0.889,1,0.889,0,0,1.000,malheurs,malheurs,mal-heurs,mal-heurs,malheurs,malheurs
scene1.txt,140,838,8,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"amitié, | amitié~;","amitié,=[4] | amitié~;=[1,2,3,5]",,2,2,0.750,2,0.750,0,0,1.000,amitie,amitié~;,amitié~;,amitié~;,"amitié,",amitié~;
scene1.txt,141,844,9,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,accent+historic_s_before_consonant+punctuation_removed_for_graphic_key,"mesme, | même,","mesme,=[1,2,3,5] | même,=[4]",,2,2,0.667,2,0.667,0,0,1.000,meme,"mesme,","mesme,","mesme,","même,","mesme,"
scene1.txt,142,850,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,cet | cét,"cet=[2,3,4] | cét=[1,5]",,2,1,0.667,1,0.667,0,0,1.000,cet,cét,cet,cet,cet,cét
scene1.txt,142,850,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,supréme~; | suprême~;,"supréme~;=[1,2,3,5] | suprême~;=[4]",,2,1,0.889,1,0.889,0,0,1.000,supreme,supréme~;,supréme~;,supréme~;,suprême~;,supréme~;
scene1.txt,143,856,3,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,apostrophe+u_v,qu’un | qu’vn,"qu’un=[2,3,4,5] | qu’vn=[1]",,2,1,0.800,1,0.800,0,0,1.000,quun,qu’vn,qu’un,qu’un,qu’un,qu’un
scene1.txt,143,856,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,receura | recevra,"receura=[1] | recevra=[2,3,4,5]",,2,1,0.857,1,0.857,0,0,1.000,receura,receura,recevra,recevra,recevra,recevra
scene1.txt,146,874,2,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,accent+i_j+narrow_historic_lexical+i_j+narrow_historic_lexical,tousiours | tousjours | toûjours,"tousiours=[1] | tousjours=[5] | toûjours=[2,3,4]",,3,3,0.667,3,0.667,0,0,1.000,touiours,tousiours,toûjours,toûjours,toûjours,tousjours
scene1.txt,146,874,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,un | vn,"un=[2,3,4,5] | vn=[1]",,2,1,0.500,1,0.500,0,0,1.000,un,vn,un,un,un,un
scene1.txt,147,880,2,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,cet | cét,"cet=[3,4] | cét=[1,2,5]",,2,1,0.667,1,0.667,0,0,1.000,cet,cét,cét,cet,cet,cét
scene1.txt,149,892,8,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,substantive_default+u_v,treuuent | treuvent | trouvent,"treuuent=[1] | treuvent=[5] | trouvent=[2,3,4]",,3,2,0.750,2,0.750,1,1,0.875,treuuent | trouuent,treuuent,trouvent,trouvent,trouvent,treuvent
scene1.txt,151,904,2,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,que | si,"que=[1,5] | si=[2,3,4]",,2,3,0.000,3,0.000,3,3,0.000,que | si,que,si,si,si,que
scene1.txt,151,904,4,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,Diadéme | Diadême,"Diadéme=[1,5] | Diadême=[2,3,4]",,2,1,0.857,1,0.857,0,0,1.000,diademe,Diadéme,Diadême,Diadême,Diadême,Diadéme
scene1.txt,151,904,5,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,a | ait,"a=[2,3,4] | ait=[1,5]",,2,2,0.333,2,0.333,2,2,0.333,a | ait,ait,a,a,a,ait
scene1.txt,152,910,3,minor_spacing,hide_safe,yes,masquable:rule_based,spacing_or_hyphen_only,spacing_or_hyphen_only,consolez-moy | consolez~moy,"consolez-moy=[1,3,4,5] | consolez~moy=[2]",,2,1,0.917,1,0.917,0,0,1.000,consolesmoi,consolez-moy,consolez~moy,consolez-moy,consolez-moy,consolez-moy
scene1.txt,152,910,8,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"Paix, | paix.","Paix,=[1,5] | paix.=[2,3,4]",,2,2,0.600,2,0.600,0,0,1.000,pais,"Paix,",paix.,paix.,paix.,"Paix,"
scene1.txt,153,916,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Accordez cette grace aux larmes d’une Mere. |  Accordez quelque tréve à ma douleur amere,"," Accordez cette grace aux larmes d’une Mere.=[4] |  Accordez quelque tréve à ma douleur amere,=[1,2,3,5]",,2,,,,,,,,acordezcetegraceauxlarmesdunemere | acordezquelquetreueamadouleuramere," Accordez quelque tréve à ma douleur amere,"," Accordez quelque tréve à ma douleur amere,"," Accordez quelque tréve à ma douleur amere,", Accordez cette grace aux larmes d’une Mere.," Accordez quelque tréve à ma douleur amere,"
scene1.txt,154,922,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,apostrophe+i_j+y_i,j’irai | j’iray,"j’irai=[3] | j’iray=[1,2,4,5]",,2,1,0.833,1,0.833,0,0,1.000,iirai,j’iray,j’iray,j’irai,j’iray,j’iray
scene1.txt,155,928,7,minor_spacing,hide_safe,yes,masquable:rule_based,spacing_or_hyphen_only,spacing_or_hyphen_only,peut-estre | peut~estre,"peut-estre=[2,3,4] | peut~estre=[1,5]",,2,1,0.900,1,0.900,0,0,1.000,peutestre,peut~estre,peut-estre,peut-estre,peut-estre,peut~estre
scene1.txt,156,934,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,apostrophe+i_j+y_i,j’irai | j’iray,"j’irai=[3] | j’iray=[1,2,4,5]",,2,1,0.833,1,0.833,0,0,1.000,iirai,j’iray,j’iray,j’irai,j’iray,j’iray
scene1.txt,156,934,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,y_i,lui | luy,"lui=[2,3] | luy=[1,4,5]",,2,1,0.667,1,0.667,0,0,1.000,lui,luy,lui,lui,luy,luy
scene1.txt,156,934,9,minor_case,hide_safe,yes,masquable:rule_based,case_only,case_only,Adieu. | adieu.,"Adieu.=[1,5] | adieu.=[2,3,4]",,2,1,0.833,1,0.833,0,0,1.000,adieu,Adieu.,adieu.,adieu.,adieu.,Adieu.
scene1.txt,157,940,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1] | je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,je
scene1.txt,158,946,1,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,apostrophe+i_j+y_i,I’iray | J’irai | J’iray,"I’iray=[1] | J’irai=[3] | J’iray=[2,4,5]",,3,2,0.667,2,0.667,0,0,1.000,iirai,I’iray,J’iray,J’irai,J’iray,J’iray
scene1.txt,158,946,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,apostrophe+i_j+y_i,j’irai | j’iray,"j’irai=[3] | j’iray=[1,2,4,5]",,2,1,0.833,1,0.833,0,0,1.000,iirai,j’iray,j’iray,j’irai,j’iray,j’iray
scene1.txt,159,952,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, Dans cette occasion rien ne peut m’émouuoir. |  Dans cette occasion rien ne peut m’émouvoir. |  Par mes justes soupirs j’espere l’émouvoir.," Dans cette occasion rien ne peut m’émouuoir.=[1] |  Dans cette occasion rien ne peut m’émouvoir.=[2,3,5] |  Par mes justes soupirs j’espere l’émouvoir.=[4]",,3,,,,,,,,dansceteocasionrienepeutmemouuoir | parmesiustesoupirsiesperelemouuoir, Dans cette occasion rien ne peut m’émouuoir., Dans cette occasion rien ne peut m’émouvoir., Dans cette occasion rien ne peut m’émouvoir., Par mes justes soupirs j’espere l’émouvoir., Dans cette occasion rien ne peut m’émouvoir.
scene1.txt,161,965,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,final_zx_s+u_v,pouuez | pouvez,"pouuez=[1] | pouvez=[2,3,4,5]",,2,1,0.833,1,0.833,0,0,1.000,pouues,pouuez,pouvez,pouvez,pouvez,pouvez
scene1.txt,161,965,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,low_similarity_or_real_rewriting;punctuation_only,punctuation_only+substantive_default,bien~voir. | revoir. | revoir~;,"bien~voir.=[1,5] | revoir.=[2,3] | revoir~;=[4]",,3,6,0.400,6,0.400,3,3,0.625,bienuoir | reuoir,bien~voir.,revoir.,revoir.,revoir~;,bien~voir.
scene1.txt,162,971,4,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,accent+u_v,entreueuë | entreveuë,"entreueuë=[1] | entreveuë=[2,3,4,5]",,2,1,0.889,1,0.889,0,0,1.000,entreueue,entreueuë,entreveuë,entreveuë,entreveuë,entreveuë
scene1.txt,162,971,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,accent_only,accent,a | à,"a=[2,3,4] | à=[1,5]",,2,1,0.000,1,0.000,0,0,1.000,a,à,a,a,a,à
scene1.txt,163,977,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,y_i,lui | luy,"lui=[3] | luy=[1,2,4,5]",,2,1,0.667,1,0.667,0,0,1.000,lui,luy,luy,lui,luy,luy
scene1.txt,163,977,9,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"armes, | armes~:","armes,=[1,2,3,5] | armes~:=[4]",,2,2,0.714,2,0.714,0,0,1.000,armes,"armes,","armes,","armes,",armes~:,"armes,"
scene1.txt,164,983,2,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,final_zx_s+u_v,pouuez | pouvez,"pouuez=[1] | pouvez=[2,3,4,5]",,2,1,0.833,1,0.833,0,0,1.000,pouues,pouuez,pouvez,pouvez,pouvez,pouvez
scene1.txt,166,995,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,high_graphic_similarity:0.941;historic_graphic_key_identity;low_similarity_or_real_rewriting,i_j+punctuation_removed_for_graphic_key+spacing_or_hyphen+y_i+levenshtein_alert+substantive_default,"Ie~feray~plus~encore, | Je~ferai~plus~encore, | Je~feray~plus~encor, | Je~feray~plus~encore, | J’iray~plus~loin~encore,","Ie~feray~plus~encore,=[1] | Je~ferai~plus~encore,=[3] | Je~feray~plus~encor,=[2] | Je~feray~plus~encore,=[5] | J’iray~plus~loin~encore,=[4]",,5,10,0.583,10,0.583,8,8,0.579,ieferaiplusencor | ieferaiplusencore | iiraiplusloinencore,"Ie~feray~plus~encore,","Je~feray~plus~encor,","Je~ferai~plus~encore,","J’iray~plus~loin~encore,","Je~feray~plus~encore,"
scene1.txt,166,995,5,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"connaistre, | connoistre,","connaistre,=[2,3,4] | connoistre,=[1,5]",,2,1,0.909,1,0.909,1,1,0.889,conaistre | conoistre,"connoistre,","connaistre,","connaistre,","connaistre,","connoistre,"
scene1.txt,167,1001,9,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,un | vn,"un=[2,3,4,5] | vn=[1]",,2,1,0.500,1,0.500,0,0,1.000,un,vn,un,un,un,un
scene1.txt,168,1007,3,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1] | je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,je
scene1.txt,168,1007,7,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,un | vn,"un=[2,3,4,5] | vn=[1]",,2,1,0.500,1,0.500,0,0,1.000,un,vn,un,un,un,un
scene1.txt,169,1013,7,minor_case,hide_safe,yes,masquable:rule_based,case_only,case_only,Peuple | peuple,"Peuple=[1,2,5] | peuple=[3,4]",,2,1,0.833,1,0.833,0,0,1.000,peuple,Peuple,Peuple,peuple,peuple,Peuple
scene1.txt,169,1013,10,minor_case,hide_safe,yes,masquable:rule_based,case_only,case_only,Dieux. | dieux.,"Dieux.=[1,5] | dieux.=[2,3,4]",,2,1,0.833,1,0.833,0,0,1.000,dieus,Dieux.,dieux.,dieux.,dieux.,Dieux.
scene1.txt,170,1019,3,minor_case,hide_safe,yes,masquable:rule_based,case_only,case_only,Peuple | peuple,"Peuple=[1,2,3,5] | peuple=[4]",,2,1,0.833,1,0.833,0,0,1.000,peuple,Peuple,Peuple,Peuple,peuple,Peuple
scene1.txt,170,1019,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"le~veut, | y~consent,","le~veut,=[1,2,3,5] | y~consent,=[4]",,2,7,0.300,7,0.300,6,6,0.250,iconsent | leueut,"le~veut,","le~veut,","le~veut,","y~consent,","le~veut,"
scene1.txt,170,1019,5,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,ie | je,"ie=[1] | je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,ie,je,je,je,je
scene1.txt,170,1019,6,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,y_i,lui | luy,"lui=[3] | luy=[1,2,4,5]",,2,1,0.667,1,0.667,0,0,1.000,lui,luy,luy,lui,luy,luy
scene1.txt,170,1019,9,minor_punctuation,hide_safe,yes,masquable:rule_based,punctuation_only,punctuation_only,"place, | place.","place,=[1,5] | place.=[2,3,4]",,2,1,0.833,1,0.833,0,0,1.000,place,"place,",place.,place.,place.,"place,"
scene1.txt,171,1025,5,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,double_consonant+y_i+substantive_default,aussi | aussy | enfin,"aussi=[1,5] | aussy=[2] | enfin=[3,4]",,3,5,0.000,5,0.000,4,4,0.200,ausi | enfin,aussi,aussy,enfin,enfin,aussi
scene1.txt,171,1025,8,minor_case,hide_safe,yes,masquable:rule_based,case_only,case_only,Peuple | peuple,"Peuple=[1,2,3,5] | peuple=[4]",,2,1,0.833,1,0.833,0,0,1.000,peuple,Peuple,Peuple,Peuple,peuple,Peuple
scene1.txt,172,1031,1,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,i_j,Ie | Je,"Ie=[1] | Je=[2,3,4,5]",,2,1,0.500,1,0.500,0,0,1.000,ie,Ie,Je,Je,Je,Je
scene1.txt,172,1031,8,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,y_i,foi | foy,"foi=[3] | foy=[1,2,4,5]",,2,1,0.667,1,0.667,0,0,1.000,foi,foy,foy,foi,foy,foy
scene1.txt,173,1037,8,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,u_v,un | vn,"un=[2,3,4,5] | vn=[1]",,2,1,0.500,1,0.500,0,0,1.000,un,vn,un,un,un,un
scene1.txt,173,1037,9,minor_graphic_safe,hide_safe,yes,masquable:rule_based,historic_graphic_key_identity,punctuation_removed_for_graphic_key+y_i,Roi. | Roy.,"Roi.=[3] | Roy.=[1,2,4,5]",,2,1,0.750,1,0.750,0,0,1.000,roi,Roy.,Roy.,Roi.,Roy.,Roy.
scene2.txt,4,19,1,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,(lacune) | au,"(lacune)=[2,3,4] | au=[1,5]",,2,6,0.250,6,0.250,4,4,0.333,au | lacune,au,(lacune),(lacune),(lacune),au
scene2.txt,4,19,2,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,Roy. | [Ø],"Roy.=[1,5] | [Ø]=[2,3,4]",,2,4,0.000,4,0.000,3,3,0.000,roi | ø,Roy.,[Ø],[Ø],[Ø],Roy.
