source_file,block_index,block_start_line,token_index,candidate_class,visibility_policy,safe_to_hide,risk_note,reason,rule_code,unique_tokens,reading_distribution,suspect_witness_only,unique_count,max_levenshtein_distance,min_levenshtein_similarity,max_damerau_distance,min_damerau_similarity,max_graphic_levenshtein_distance,max_graphic_damerau_distance,min_graphic_similarity,graphic_keys,witness_1_1,witness_2_2,witness_3_3,witness_4_4,witness_5_5
scene1.txt,79,470,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  I’estois alors sujet, & dans l’obeïssance, |  J’estois alors sujet, & dans l’obeïssance,"," (lacune)=[2,3,4] |  I’estois alors sujet, & dans l’obeïssance,=[1] |  J’estois alors sujet, & dans l’obeïssance,=[5]",,3,,,,,,,,iestoisalorsuietdanslobeisance | lacune," I’estois alors sujet, & dans l’obeïssance,", (lacune), (lacune), (lacune)," J’estois alors sujet, & dans l’obeïssance,"
scene1.txt,80,476,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, (lacune) |  Et je tiens aujourd’huy la supréme puissance :," (lacune)=[2,3,4] |  Et je tiens aujourd’huy la supréme puissance :=[1,5]",,2,,,,,,,,etietiensauiourdhuilasupremepuisance | lacune, Et je tiens aujourd’huy la supréme puissance :, (lacune), (lacune), (lacune), Et je tiens aujourd’huy la supréme puissance :
scene1.txt,81,482,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Ce que ie fis alors ne m’est plus vne Loy, |  Ce que je fis alors ne m’est plus une Loy,"," (lacune)=[2,3,4] |  Ce que ie fis alors ne m’est plus vne Loy,=[1] |  Ce que je fis alors ne m’est plus une Loy,=[5]",,3,,,,,,,,cequeiefisalorsnemestplusuneloi | lacune," Ce que ie fis alors ne m’est plus vne Loy,", (lacune), (lacune), (lacune)," Ce que je fis alors ne m’est plus une Loy,"
scene1.txt,82,488,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, (lacune) |  Le deuoir d’vn Sujet n’est pas celuy d’vn Roy. |  Le devoir d’un Sujet n’est pas celuy d’un Roy.," (lacune)=[2,3,4] |  Le deuoir d’vn Sujet n’est pas celuy d’vn Roy.=[1] |  Le devoir d’un Sujet n’est pas celuy d’un Roy.=[5]",,3,,,,,,,,lacune | ledeuoirdunsuietnestpasceluidunroi, Le deuoir d’vn Sujet n’est pas celuy d’vn Roy., (lacune), (lacune), (lacune), Le devoir d’un Sujet n’est pas celuy d’un Roy.
scene1.txt,83,494,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  D’abord que sur sa teste il reçoit la Couronne,"," (lacune)=[2,3,4] |  D’abord que sur sa teste il reçoit la Couronne,=[1,5]",,2,,,,,,,,dabordquesursatesteilrecoitlacourone | lacune," D’abord que sur sa teste il reçoit la Couronne,", (lacune), (lacune), (lacune)," D’abord que sur sa teste il reçoit la Couronne,"
scene1.txt,84,500,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Un Roy sort à l’instant de sa propre personne, |  Vn Roy sort à l’instant de sa propre personne,"," (lacune)=[2,3,4] |  Un Roy sort à l’instant de sa propre personne,=[5] |  Vn Roy sort à l’instant de sa propre personne,=[1]",,3,,,,,,,,lacune | unroisortalinstantdesaproprepersone," Vn Roy sort à l’instant de sa propre personne,", (lacune), (lacune), (lacune)," Un Roy sort à l’instant de sa propre personne,"
scene1.txt,85,506,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  L’interest du public doit deuenir le sien, |  L’interest du public doit devenir le sien,"," (lacune)=[2,3,4] |  L’interest du public doit deuenir le sien,=[1] |  L’interest du public doit devenir le sien,=[5]",,3,,,,,,,,lacune | linterestdupublicdoitdeuenirlesien," L’interest du public doit deuenir le sien,", (lacune), (lacune), (lacune)," L’interest du public doit devenir le sien,"
scene1.txt,86,512,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Il doit tout à l’Estat, & ne se doit plus rien."," (lacune)=[2,3,4] |  Il doit tout à l’Estat, & ne se doit plus rien.=[1,5]",,2,,,,,,,,ildoitoutalestatnesedoitplusrien | lacune," Il doit tout à l’Estat, & ne se doit plus rien.", (lacune), (lacune), (lacune)," Il doit tout à l’Estat, & ne se doit plus rien."
scene1.txt,88,524,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Au moins doit-il, mon Fils, quelque chose à sa gloire,"," (lacune)=[2,3,4] |  Au moins doit-il, mon Fils, quelque chose à sa gloire,=[1,5]",,2,,,,,,,,aumoinsdoitilmonfilsquelquechoseasagloire | lacune," Au moins doit-il, mon Fils, quelque chose à sa gloire,", (lacune), (lacune), (lacune)," Au moins doit-il, mon Fils, quelque chose à sa gloire,"
scene1.txt,89,530,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Dont le soin ne doit pas sortir de sa memoire,"," (lacune)=[2,3,4] |  Dont le soin ne doit pas sortir de sa memoire,=[1,5]",,2,,,,,,,,dontlesoinedoitpasortirdesamemoire | lacune," Dont le soin ne doit pas sortir de sa memoire,", (lacune), (lacune), (lacune)," Dont le soin ne doit pas sortir de sa memoire,"
scene1.txt,90,536,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," (lacune) |  Et quand ce nouueau rang l’affranchiroit des Lois, |  Et quand ce nouveau rang l’affranchiroit des Lois,"," (lacune)=[2,3,4] |  Et quand ce nouueau rang l’affranchiroit des Lois,=[1] |  Et quand ce nouveau rang l’affranchiroit des Lois,=[5]",,3,,,,,,,,etquandcenouueauranglafranchiroitdeslois | lacune," Et quand ce nouueau rang l’affranchiroit des Lois,", (lacune), (lacune), (lacune)," Et quand ce nouveau rang l’affranchiroit des Lois,"
scene1.txt,91,542,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, (lacune) |  Au moins doit il tenir sa parole à des Rois.," (lacune)=[2,3,4] |  Au moins doit il tenir sa parole à des Rois.=[1,5]",,2,,,,,,,,aumoinsdoitiltenirsaparoleadesrois | lacune, Au moins doit il tenir sa parole à des Rois., (lacune), (lacune), (lacune), Au moins doit il tenir sa parole à des Rois.
scene1.txt,93,554,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Non, Madame, à l’Empire il ne doit plus prétendre. |  Non, Madame, à l’Empire il ne doit plus prétendre~: |  Polinice à ce titre auroit tort de pretendre,"," Non, Madame, à l’Empire il ne doit plus prétendre.=[2,3] |  Non, Madame, à l’Empire il ne doit plus prétendre~:=[4] |  Polinice à ce titre auroit tort de pretendre,=[1,5]",,3,,,,,,,,nonmadamealempireilnedoitpluspretendre | poliniceacetitreauroitortdepretendre," Polinice à ce titre auroit tort de pretendre,"," Non, Madame, à l’Empire il ne doit plus prétendre."," Non, Madame, à l’Empire il ne doit plus prétendre."," Non, Madame, à l’Empire il ne doit plus prétendre~:"," Polinice à ce titre auroit tort de pretendre,"
scene1.txt,94,560,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,double_consonant+spacing_or_hyphen+u_v+substantive_default,Thebes~sous~son~pouuoir | Thebes~sous~son~pouvoir | Thebes~à~cet~arrest,"Thebes~sous~son~pouuoir=[1] | Thebes~sous~son~pouvoir=[2,3,5] | Thebes~à~cet~arrest=[4]",,3,14,0.391,14,0.391,12,12,0.333,thebesacetarest | thebesousonpouuoir,Thebes~sous~son~pouuoir,Thebes~sous~son~pouvoir,Thebes~sous~son~pouvoir,Thebes~à~cet~arrest,Thebes~sous~son~pouvoir
scene1.txt,100,596,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,contre~elle | contr’-elle,"contre~elle=[2,3,4] | contr’-elle=[1,5]",,2,2,0.818,2,0.818,1,1,0.889,contreele | contrele,contr’-elle,contre~elle,contre~elle,contre~elle,contr’-elle
scene1.txt,109,650,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,low_similarity_or_real_rewriting;punctuation_only,punctuation_only+substantive_default,"chaisnes, | chaisnes. | chaisnes~; | chaînes,","chaisnes,=[3] | chaisnes.=[2] | chaisnes~;=[1,5] | chaînes,=[4]",,4,4,0.600,4,0.600,1,1,0.875,chaines | chaisnes,chaisnes~;,chaisnes.,"chaisnes,","chaînes,",chaisnes~;
scene1.txt,121,723,6,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,respandre | répandre,"respandre=[1,5] | répandre=[2,3,4]",,2,2,0.778,2,0.778,1,1,0.889,repandre | respandre,respandre,répandre,répandre,répandre,respandre
scene1.txt,122,729,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;low_similarity_or_real_rewriting,accent+substantive_default,"soumettre, | sousmettre, | soûmettre,","soumettre,=[4] | sousmettre,=[1,5] | soûmettre,=[2,3]",,3,2,0.818,2,0.818,1,1,0.889,soumetre | sousmetre,"sousmettre,","soûmettre,","soûmettre,","soumettre,","sousmettre,"
scene1.txt,124,741,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,fascheux | fâcheux,"fascheux=[1,5] | fâcheux=[2,3,4]",,2,2,0.750,2,0.750,1,1,0.875,facheus | fascheus,fascheux,fâcheux,fâcheux,fâcheux,fascheux
scene1.txt,124,741,8,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"concurrant, | concurrent,","concurrant,=[2,3] | concurrent,=[1,4,5]",,2,1,0.909,1,0.909,1,1,0.889,concurant | concurent,"concurrent,","concurrant,","concurrant,","concurrent,","concurrent,"
scene1.txt,136,814,7,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,fond | fonds,"fond=[4] | fonds=[1,2,3,5]",,2,1,0.800,1,0.800,1,1,0.800,fond | fonds,fonds,fonds,fonds,fond,fonds
scene1.txt,149,892,8,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,substantive_default+u_v,treuuent | treuvent | trouvent,"treuuent=[1] | treuvent=[5] | trouvent=[2,3,4]",,3,2,0.750,2,0.750,1,1,0.875,treuuent | trouuent,treuuent,trouvent,trouvent,trouvent,treuvent
scene1.txt,151,904,2,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,que | si,"que=[1,5] | si=[2,3,4]",,2,3,0.000,3,0.000,3,3,0.000,que | si,que,si,si,si,que
scene1.txt,151,904,5,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,a | ait,"a=[2,3,4] | ait=[1,5]",,2,2,0.333,2,0.333,2,2,0.333,a | ait,ait,a,a,a,ait
scene1.txt,153,916,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Accordez cette grace aux larmes d’une Mere. |  Accordez quelque tréve à ma douleur amere,"," Accordez cette grace aux larmes d’une Mere.=[4] |  Accordez quelque tréve à ma douleur amere,=[1,2,3,5]",,2,,,,,,,,acordezcetegraceauxlarmesdunemere | acordezquelquetreueamadouleuramere," Accordez quelque tréve à ma douleur amere,"," Accordez quelque tréve à ma douleur amere,"," Accordez quelque tréve à ma douleur amere,", Accordez cette grace aux larmes d’une Mere.," Accordez quelque tréve à ma douleur amere,"
scene1.txt,159,952,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna, Dans cette occasion rien ne peut m’émouuoir. |  Dans cette occasion rien ne peut m’émouvoir. |  Par mes justes soupirs j’espere l’émouvoir.," Dans cette occasion rien ne peut m’émouuoir.=[1] |  Dans cette occasion rien ne peut m’émouvoir.=[2,3,5] |  Par mes justes soupirs j’espere l’émouvoir.=[4]",,3,,,,,,,,dansceteocasionrienepeutmemouuoir | parmesiustesoupirsiesperelemouuoir, Dans cette occasion rien ne peut m’émouuoir., Dans cette occasion rien ne peut m’émouvoir., Dans cette occasion rien ne peut m’émouvoir., Par mes justes soupirs j’espere l’émouvoir., Dans cette occasion rien ne peut m’émouvoir.
scene1.txt,161,965,7,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,low_similarity_or_real_rewriting;punctuation_only,punctuation_only+substantive_default,bien~voir. | revoir. | revoir~;,"bien~voir.=[1,5] | revoir.=[2,3] | revoir~;=[4]",,3,6,0.400,6,0.400,3,3,0.625,bienuoir | reuoir,bien~voir.,revoir.,revoir.,revoir~;,bien~voir.
scene1.txt,166,995,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,high_graphic_similarity:0.941;historic_graphic_key_identity;low_similarity_or_real_rewriting,i_j+punctuation_removed_for_graphic_key+spacing_or_hyphen+y_i+levenshtein_alert+substantive_default,"Ie~feray~plus~encore, | Je~ferai~plus~encore, | Je~feray~plus~encor, | Je~feray~plus~encore, | J’iray~plus~loin~encore,","Ie~feray~plus~encore,=[1] | Je~ferai~plus~encore,=[3] | Je~feray~plus~encor,=[2] | Je~feray~plus~encore,=[5] | J’iray~plus~loin~encore,=[4]",,5,10,0.583,10,0.583,8,8,0.579,ieferaiplusencor | ieferaiplusencore | iiraiplusloinencore,"Ie~feray~plus~encore,","Je~feray~plus~encor,","Je~ferai~plus~encore,","J’iray~plus~loin~encore,","Je~feray~plus~encore,"
scene1.txt,166,995,5,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"connaistre, | connoistre,","connaistre,=[2,3,4] | connoistre,=[1,5]",,2,1,0.909,1,0.909,1,1,0.889,conaistre | conoistre,"connoistre,","connaistre,","connaistre,","connaistre,","connoistre,"
scene1.txt,170,1019,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"le~veut, | y~consent,","le~veut,=[1,2,3,5] | y~consent,=[4]",,2,7,0.300,7,0.300,6,6,0.250,iconsent | leueut,"le~veut,","le~veut,","le~veut,","y~consent,","le~veut,"
scene1.txt,171,1025,5,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,double_consonant+y_i+substantive_default,aussi | aussy | enfin,"aussi=[1,5] | aussy=[2] | enfin=[3,4]",,3,5,0.000,5,0.000,4,4,0.200,ausi | enfin,aussi,aussy,enfin,enfin,aussi
scene2.txt,4,19,1,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,(lacune) | au,"(lacune)=[2,3,4] | au=[1,5]",,2,6,0.250,6,0.250,4,4,0.333,au | lacune,au,(lacune),(lacune),(lacune),au
scene2.txt,4,19,2,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,Roy. | [Ø],"Roy.=[1,5] | [Ø]=[2,3,4]",,2,4,0.000,4,0.000,3,3,0.000,roi | ø,Roy.,[Ø],[Ø],[Ø],Roy.
scene2.txt,18,103,8,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,de | du,"de=[2,4] | du=[1,3,5]",,2,1,0.500,1,0.500,1,1,0.500,de | du,du,de,du,de,du
scene3.txt,8,43,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna,"Allons, chere Antigone, & courons de ce pas, | Allons, chere Antigone, allons tout de ce pas,","Allons, chere Antigone, & courons de ce pas,=[4] | Allons, chere Antigone, allons tout de ce pas,=[1,2,3,5]",,2,,,,,,,,alonschereantigonealonstoutdecepas | alonschereantigonecouronsdecepas,"Allons, chere Antigone, allons tout de ce pas,","Allons, chere Antigone, allons tout de ce pas,","Allons, chere Antigone, allons tout de ce pas,","Allons, chere Antigone, & courons de ce pas,","Allons, chere Antigone, allons tout de ce pas,"
scene3.txt,13,73,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;low_similarity_or_real_rewriting,accent+substantive_default,Repandre | Respandre | Répandre,"Repandre=[2] | Respandre=[1,5] | Répandre=[3,4]",,3,2,0.778,2,0.778,1,1,0.889,repandre | respandre,Respandre,Repandre,Répandre,Répandre,Respandre
scene4.txt,41,241,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+double_consonant+i_j+narrow_historic_lexical+spacing_or_hyphen+u_v+double_consonant+i_j+narrow_historic_lexical+spacing_or_hyphen+u_v+substantive_default,Par~un~ordre~souvent | Vous~les~verriez~tousiours | Vous~les~verriez~tousjours | Vous~les~verriez~toûjours,"Par~un~ordre~souvent=[4] | Vous~les~verriez~tousiours=[1] | Vous~les~verriez~tousjours=[5] | Vous~les~verriez~toûjours=[2,3]",,4,19,0.240,19,0.240,17,17,0.190,parunordresouuent | uouslesuerieztouiours,Vous~les~verriez~tousiours,Vous~les~verriez~toûjours,Vous~les~verriez~toûjours,Par~un~ordre~souvent,Vous~les~verriez~tousjours
scene4.txt,42,247,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,accent_only;high_graphic_similarity:0.950;historic_graphic_key_identity;low_similarity_or_real_rewriting,accent+levenshtein_alert+spacing_or_hyphen+u_v+substantive_default,Destruire~aueuglement | Destruire~aveuglement | Détruire~aveuglement | Détruire~aveuglément | Un~frere~détruiroit,Destruire~aueuglement=[1] | Destruire~aveuglement=[5] | Détruire~aveuglement=[3] | Détruire~aveuglément=[2] | Un~frere~détruiroit=[4],,5,16,0.200,16,0.200,15,15,0.250,destruireaueuglement | detruireaueuglement | unfreredetruiroit,Destruire~aueuglement,Détruire~aveuglément,Détruire~aveuglement,Un~frere~détruiroit,Destruire~aveuglement
scene4.txt,43,253,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,apostrophe+spacing_or_hyphen+u_v+substantive_default,L’un~sur~l’autre | L’vn~sur~l’autre | Vous~les~verriez,"L’un~sur~l’autre=[2,3,5] | L’vn~sur~l’autre=[1] | Vous~les~verriez=[4]",,3,14,0.125,14,0.125,9,9,0.308,lunsurlautre | uouslesueries,L’vn~sur~l’autre,L’un~sur~l’autre,L’un~sur~l’autre,Vous~les~verriez,L’un~sur~l’autre
scene4.txt,48,283,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,durant | durent,"durant=[1,5] | durent=[2,3,4]",,2,1,0.833,1,0.833,1,1,0.833,durant | durent,durant,durent,durent,durent,durant
scene4.txt,50,295,1,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Et~d’horribles | Et~par~de~grands,"Et~d’horribles=[2,3,4] | Et~par~de~grands=[1,5]",,2,12,0.250,12,0.250,9,9,0.308,etdhoribles | etpardegrands,Et~par~de~grands,Et~d’horribles,Et~d’horribles,Et~d’horribles,Et~par~de~grands
scene4.txt,56,331,1,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,high_graphic_similarity:0.952;low_similarity_or_real_rewriting,levenshtein_alert+substantive_default,Et~qu’en~vous~esloignant~du | Qu’elle~asseure~à~mes~fils~le | Qu’elle~assure~à~mes~Fils~le,"Et~qu’en~vous~esloignant~du=[1,5] | Qu’elle~asseure~à~mes~fils~le=[2] | Qu’elle~assure~à~mes~Fils~le=[3,4]",,3,25,0.138,25,0.138,19,19,0.136,etquenuousesloignantdu | queleaseureamesfilsle | queleasureamesfilsle,Et~qu’en~vous~esloignant~du,Qu’elle~asseure~à~mes~fils~le,Qu’elle~assure~à~mes~Fils~le,Qu’elle~assure~à~mes~Fils~le,Et~qu’en~vous~esloignant~du
scene4.txt,57,337,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna,Elle rend pour jamais vos desseins auortez. | Elle rend pour jamais vos desseins avortez. | Et va rompre le piege où vous les attendez.,"Elle rend pour jamais vos desseins auortez.=[1] | Elle rend pour jamais vos desseins avortez.=[5] | Et va rompre le piege où vous les attendez.=[2,3,4]",,3,,,,,,,,elerendpouriamaisuosdeseinsauortes | etuaromprelepiegeouuouslesatendes,Elle rend pour jamais vos desseins auortez.,Et va rompre le piege où vous les attendez.,Et va rompre le piege où vous les attendez.,Et va rompre le piege où vous les attendez.,Elle rend pour jamais vos desseins avortez.
scene4.txt,58,343,3,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,leur | mes,"leur=[2,3,4] | mes=[1,5]",,2,3,0.250,3,0.250,3,3,0.250,leur | mes,mes,leur,leur,leur,mes
scene4.txt,58,343,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,enfans | trépas,"enfans=[1,5] | trépas=[2,3,4]",,2,5,0.167,5,0.167,5,5,0.167,enfans | trepas,enfans,trépas,trépas,trépas,enfans
scene4.txt,73,433,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,cache | chache,"cache=[1,2,4,5] | chache=[3]",,2,1,0.833,1,0.833,1,1,0.833,cache | chache,cache,cache,chache,cache,cache
scene4.txt,76,451,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Je suis mere, Creon, & si j’aime son frere, |  Tant que pour ennemi le Roi n’aura qu’un Frere, |  Tant que pour ennemy le Roy n’aura qu’un Frere, |  Tant que pour ennemy le Roy n’aura qu’vn Frere,"," Je suis mere, Creon, & si j’aime son frere,=[4] |  Tant que pour ennemi le Roi n’aura qu’un Frere,=[3] |  Tant que pour ennemy le Roy n’aura qu’un Frere,=[2,5] |  Tant que pour ennemy le Roy n’aura qu’vn Frere,=[1]",,4,,,,,,,,iesuismerecreonsiiaimesonfrere | tantquepourenemileroinauraquunfrere," Tant que pour ennemy le Roy n’aura qu’vn Frere,"," Tant que pour ennemy le Roy n’aura qu’un Frere,"," Tant que pour ennemi le Roi n’aura qu’un Frere,"," Je suis mere, Creon, & si j’aime son frere,"," Tant que pour ennemy le Roy n’aura qu’un Frere,"
scene4.txt,77,457,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," La personne du Roy ne m’en est pas moins chere. |  Sa personne, Creon, me sera toûjours chere. |  Sa personne, Creon, me sera toûjours chere~;"," La personne du Roy ne m’en est pas moins chere.=[4] |  Sa personne, Creon, me sera toûjours chere.=[2,3] |  Sa personne, Creon, me sera toûjours chere~;=[1,5]",,3,,,,,,,,lapersoneduroinemenestpasmoinschere | sapersonecreonmeseratouiourschere," Sa personne, Creon, me sera toûjours chere~;"," Sa personne, Creon, me sera toûjours chere."," Sa personne, Creon, me sera toûjours chere.", La personne du Roy ne m’en est pas moins chere.," Sa personne, Creon, me sera toûjours chere~;"
scene4.txt,105,625,1,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,Ecoutez | Escoutez,"Ecoutez=[2,3,4] | Escoutez=[1,5]",,2,1,0.875,1,0.875,1,1,0.875,ecoutes | escoutes,Escoutez,Ecoutez,Ecoutez,Ecoutez,Escoutez
scene4.txt,124,739,3,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,semble | sẽble,"semble=[1,5] | sẽble=[2,3,4]",,2,2,0.667,2,0.667,1,1,0.833,seble | semble,semble,sẽble,sẽble,sẽble,semble
scene4.txt,125,745,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,retomberoient | retomberont,"retomberoient=[1,2,4,5] | retomberont=[3]",,2,2,0.846,2,0.846,2,2,0.846,retomberoient | retomberont,retomberoient,retomberoient,retomberont,retomberoient,retomberoient
scene4.txt,129,769,3,substantive,visible,no,visible:do_not_hide,short_token_protected,short_token_protected,"sçais, | sçay~;","sçais,=[1,5] | sçay~;=[2,3,4]",,2,3,0.500,3,0.500,1,1,0.800,scai | scais,"sçais,",sçay~;,sçay~;,sçay~;,"sçais,"
scene4.txt,133,793,2,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,espargner | épargner,"espargner=[1,5] | épargner=[2,3,4]",,2,2,0.778,2,0.778,1,1,0.889,epargner | espargner,espargner,épargner,épargner,épargner,espargner
scene4.txt,134,799,4,mixed_minor_and_substantive,visible,no,visible:do_not_hide;contains_substantive_component,historic_graphic_key_identity;low_similarity_or_real_rewriting,substantive_default+u_v,deuoirs | devoirs | respects,"deuoirs=[1] | devoirs=[2,3,5] | respects=[4]",,3,6,0.250,6,0.250,5,5,0.286,deuoirs | respecs,deuoirs,devoirs,devoirs,respects,devoirs
scene4.txt,134,799,7,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"mespris, | mépris,","mespris,=[1,5] | mépris,=[2,3,4]",,2,2,0.750,2,0.750,1,1,0.857,mepris | mespris,"mespris,","mépris,","mépris,","mépris,","mespris,"
scene4.txt,136,811,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," Le Roy m’appelle ailleurs, il faut que j’obeïsse, |  Vous sçauez que le Roy m’appelle à son service, |  Vous sçavez que le Roy m’appelle à son service,"," Le Roy m’appelle ailleurs, il faut que j’obeïsse,=[2,3,4] |  Vous sçauez que le Roy m’appelle à son service,=[1] |  Vous sçavez que le Roy m’appelle à son service,=[5]",,3,,,,,,,,leroimapeleaileursilfautqueiobeise | uouscauezqueleroimapeleasonseruice," Vous sçauez que le Roy m’appelle à son service,"," Le Roy m’appelle ailleurs, il faut que j’obeïsse,"," Le Roy m’appelle ailleurs, il faut que j’obeïsse,"," Le Roy m’appelle ailleurs, il faut que j’obeïsse,"," Vous sçavez que le Roy m’appelle à son service,"
scene4.txt,139,829,4,substantive,visible,no,visible:do_not_hide,low_similarity_or_real_rewriting,substantive_default,"meschant, | méchant,","meschant,=[1,5] | méchant,=[2,3,4]",,2,2,0.778,2,0.778,1,1,0.875,mechant | meschant,"meschant,","méchant,","méchant,","méchant,","meschant,"
scene5.txt,4,19,-1,whole_line_variant,visible,no,visible:do_not_hide,whole_line_variant_marker_or_lacuna,whole_line_variant_marker_or_lacuna," AInsi donc vous fuyez un Amant odieux, |  AInsi donc vous fuyés un Amant odieux, |  ET vous mourez ainsi, beau sujet de mes feux,"," AInsi donc vous fuyez un Amant odieux,=[2,4] |  AInsi donc vous fuyés un Amant odieux,=[3] |  ET vous mourez ainsi, beau sujet de mes feux,=[1,5]",,3,,,,,,,,ainsidoncuousfuiesunamantodieus | ainsidoncuousfuiezunamantodieus | etuousmourezainsibeausuietdemesfeus," ET vous mourez ainsi, beau sujet de mes feux,"," AInsi donc vous fuyez un Amant odieux,"," AInsi donc vous fuyés un Amant odieux,"," AInsi donc vous fuyez un Amant odieux,"," ET vous mourez ainsi, beau sujet de mes feux,"
